issue_id,title,town,issue_date,theme,hits,pages,hits_per_page
60,Запорожский вестник,Melitopol,2026-04-02,reconstruction_and_integration,15,8,1.875
60,Запорожский вестник,Melitopol,2026-04-02,ukraine_as_enemy,3,8,0.375
60,Запорожский вестник,Melitopol,2026-04-02,children_and_militarization,8,8,1.0
60,Запорожский вестник,Melitopol,2026-04-02,leadership_and_loyalty,54,8,6.75
60,Запорожский вестник,Melitopol,2026-04-02,official_legal_register,1,8,0.125
61,Запорожский вестник,Melitopol,2025-04-03,nuclear_plant_and_enerhodar,17,8,2.125
61,Запорожский вестник,Melitopol,2025-04-03,agriculture_and_harvest,15,8,1.875
61,Запорожский вестник,Melitopol,2025-04-03,recruitment_and_contract_service,5,8,0.625
61,Запорожский вестник,Melitopol,2025-04-03,passportization_and_documents,4,8,0.5
61,Запорожский вестник,Melitopol,2025-04-03,elections_and_administration,7,8,0.875
61,Запорожский вестник,Melitopol,2025-04-03,reconstruction_and_integration,27,8,3.375
61,Запорожский вестник,Melitopol,2025-04-03,ukraine_as_enemy,4,8,0.5
61,Запорожский вестник,Melitopol,2025-04-03,children_and_militarization,3,8,0.375
61,Запорожский вестник,Melitopol,2025-04-03,leadership_and_loyalty,59,8,7.375
61,Запорожский вестник,Melitopol,2025-04-03,official_legal_register,6,8,0.75
62,Запорожский вестник,Melitopol,2026-04-09,nuclear_plant_and_enerhodar,12,8,1.5
62,Запорожский вестник,Melitopol,2026-04-09,agriculture_and_harvest,1,8,0.125
62,Запорожский вестник,Melitopol,2026-04-09,recruitment_and_contract_service,1,8,0.125
62,Запорожский вестник,Melitopol,2026-04-09,passportization_and_documents,4,8,0.5
62,Запорожский вестник,Melitopol,2026-04-09,elections_and_administration,16,8,2.0
62,Запорожский вестник,Melitopol,2026-04-09,reconstruction_and_integration,28,8,3.5
62,Запорожский вестник,Melitopol,2026-04-09,ukraine_as_enemy,4,8,0.5
62,Запорожский вестник,Melitopol,2026-04-09,children_and_militarization,1,8,0.125
62,Запорожский вестник,Melitopol,2026-04-09,leadership_and_loyalty,68,8,8.5
62,Запорожский вестник,Melitopol,2026-04-09,official_legal_register,22,8,2.75
63,Запорожский вестник,Melitopol,2025-04-10,nuclear_plant_and_enerhodar,12,8,1.5
63,Запорожский вестник,Melitopol,2025-04-10,agriculture_and_harvest,0,8,0.0
63,Запорожский вестник,Melitopol,2025-04-10,recruitment_and_contract_service,2,8,0.25
63,Запорожский вестник,Melitopol,2025-04-10,passportization_and_documents,15,8,1.875
63,Запорожский вестник,Melitopol,2025-04-10,elections_and_administration,17,8,2.125
63,Запорожский вестник,Melitopol,2025-04-10,reconstruction_and_integration,14,8,1.75
63,Запорожский вестник,Melitopol,2025-04-10,ukraine_as_enemy,2,8,0.25
63,Запорожский вестник,Melitopol,2025-04-10,children_and_militarization,2,8,0.25
63,Запорожский вестник,Melitopol,2025-04-10,leadership_and_loyalty,54,8,6.75
63,Запорожский вестник,Melitopol,2025-04-10,official_legal_register,21,8,2.625
64,Запорожский вестник,Melitopol,2026-04-16,nuclear_plant_and_enerhodar,8,8,1.0
64,Запорожский вестник,Melitopol,2026-04-16,agriculture_and_harvest,1,8,0.125
64,Запорожский вестник,Melitopol,2026-04-16,recruitment_and_contract_service,1,8,0.125
64,Запорожский вестник,Melitopol,2026-04-16,passportization_and_documents,7,8,0.875
64,Запорожский вестник,Melitopol,2026-04-16,elections_and_administration,2,8,0.25
64,Запорожский вестник,Melitopol,2026-04-16,reconstruction_and_integration,11,8,1.375
64,Запорожский вестник,Melitopol,2026-04-16,ukraine_as_enemy,7,8,0.875
64,Запорожский вестник,Melitopol,2026-04-16,children_and_militarization,5,8,0.625
64,Запорожский вестник,Melitopol,2026-04-16,leadership_and_loyalty,39,8,4.875
64,Запорожский вестник,Melitopol,2026-04-16,official_legal_register,15,8,1.875
65,Запорожский вестник,Melitopol,2025-04-17,nuclear_plant_and_enerhodar,15,8,1.875
65,Запорожский вестник,Melitopol,2025-04-17,agriculture_and_harvest,1,8,0.125
65,Запорожский вестник,Melitopol,2025-04-17,recruitment_and_contract_service,1,8,0.125
65,Запорожский вестник,Melitopol,2025-04-17,passportization_and_documents,5,8,0.625
65,Запорожский вестник,Melitopol,2025-04-17,elections_and_administration,5,8,0.625
65,Запорожский вестник,Melitopol,2025-04-17,reconstruction_and_integration,17,8,2.125
65,Запорожский вестник,Melitopol,2025-04-17,ukraine_as_enemy,2,8,0.25
65,Запорожский вестник,Melitopol,2025-04-17,children_and_militarization,3,8,0.375
65,Запорожский вестник,Melitopol,2025-04-17,leadership_and_loyalty,37,8,4.625
65,Запорожский вестник,Melitopol,2025-04-17,official_legal_register,9,8,1.125
66,Запорожский вестник,Melitopol,2026-04-23,nuclear_plant_and_enerhodar,10,8,1.25
66,Запорожский вестник,Melitopol,2026-04-23,agriculture_and_harvest,6,8,0.75
66,Запорожский вестник,Melitopol,2026-04-23,recruitment_and_contract_service,2,8,0.25
66,Запорожский вестник,Melitopol,2026-04-23,passportization_and_documents,8,8,1.0
66,Запорожский вестник,Melitopol,2026-04-23,elections_and_administration,13,8,1.625
66,Запорожский вестник,Melitopol,2026-04-23,reconstruction_and_integration,1,8,0.125
66,Запорожский вестник,Melitopol,2026-04-23,ukraine_as_enemy,5,8,0.625
66,Запорожский вестник,Melitopol,2026-04-23,children_and_militarization,5,8,0.625
66,Запорожский вестник,Melitopol,2026-04-23,leadership_and_loyalty,59,8,7.375
66,Запорожский вестник,Melitopol,2026-04-23,official_legal_register,46,8,5.75
67,Запорожский вестник,Melitopol,2025-04-24,nuclear_plant_and_enerhodar,13,8,1.625
67,Запорожский вестник,Melitopol,2025-04-24,agriculture_and_harvest,2,8,0.25
67,Запорожский вестник,Melitopol,2025-04-24,recruitment_and_contract_service,1,8,0.125
67,Запорожский вестник,Melitopol,2025-04-24,passportization_and_documents,6,8,0.75
67,Запорожский вестник,Melitopol,2025-04-24,elections_and_administration,12,8,1.5
67,Запорожский вестник,Melitopol,2025-04-24,reconstruction_and_integration,5,8,0.625
67,Запорожский вестник,Melitopol,2025-04-24,ukraine_as_enemy,2,8,0.25
67,Запорожский вестник,Melitopol,2025-04-24,children_and_militarization,9,8,1.125
67,Запорожский вестник,Melitopol,2025-04-24,leadership_and_loyalty,50,8,6.25
67,Запорожский вестник,Melitopol,2025-04-24,official_legal_register,25,8,3.125
68,Запорожский вестник,Melitopol,2026-04-30,nuclear_plant_and_enerhodar,17,8,2.125
68,Запорожский вестник,Melitopol,2026-04-30,agriculture_and_harvest,0,8,0.0
68,Запорожский вестник,Melitopol,2026-04-30,recruitment_and_contract_service,3,8,0.375
68,Запорожский вестник,Melitopol,2026-04-30,passportization_and_documents,3,8,0.375
68,Запорожский вестник,Melitopol,2026-04-30,elections_and_administration,11,8,1.375
68,Запорожский вестник,Melitopol,2026-04-30,reconstruction_and_integration,4,8,0.5
68,Запорожский вестник,Melitopol,2026-04-30,ukraine_as_enemy,3,8,0.375
68,Запорожский вестник,Melitopol,2026-04-30,children_and_militarization,5,8,0.625
68,Запорожский вестник,Melitopol,2026-04-30,leadership_and_loyalty,64,8,8.0
68,Запорожский вестник,Melitopol,2026-04-30,official_legal_register,17,8,2.125
69,Запорожский вестник,Melitopol,2025-05-01,nuclear_plant_and_enerhodar,13,8,1.625
69,Запорожский вестник,Melitopol,2025-05-01,agriculture_and_harvest,0,8,0.0
69,Запорожский вестник,Melitopol,2025-05-01,recruitment_and_contract_service,17,8,2.125
69,Запорожский вестник,Melitopol,2025-05-01,passportization_and_documents,6,8,0.75
69,Запорожский вестник,Melitopol,2025-05-01,elections_and_administration,7,8,0.875
69,Запорожский вестник,Melitopol,2025-05-01,reconstruction_and_integration,13,8,1.625
69,Запорожский вестник,Melitopol,2025-05-01,ukraine_as_enemy,6,8,0.75
69,Запорожский вестник,Melitopol,2025-05-01,children_and_militarization,1,8,0.125
69,Запорожский вестник,Melitopol,2025-05-01,leadership_and_loyalty,56,8,7.0
69,Запорожский вестник,Melitopol,2025-05-01,official_legal_register,7,8,0.875
70,Запорожский вестник,Melitopol,2026-05-07,nuclear_plant_and_enerhodar,13,8,1.625
70,Запорожский вестник,Melitopol,2026-05-07,agriculture_and_harvest,6,8,0.75
70,Запорожский вестник,Melitopol,2026-05-07,recruitment_and_contract_service,1,8,0.125
70,Запорожский вестник,Melitopol,2026-05-07,passportization_and_documents,1,8,0.125
70,Запорожский вестник,Melitopol,2026-05-07,elections_and_administration,5,8,0.625
70,Запорожский вестник,Melitopol,2026-05-07,reconstruction_and_integration,1,8,0.125
70,Запорожский вестник,Melitopol,2026-05-07,ukraine_as_enemy,2,8,0.25
70,Запорожский вестник,Melitopol,2026-05-07,children_and_militarization,11,8,1.375
70,Запорожский вестник,Melitopol,2026-05-07,leadership_and_loyalty,75,8,9.375
70,Запорожский вестник,Melitopol,2026-05-07,official_legal_register,12,8,1.5
71,Запорожский вестник,Melitopol,2025-05-08,nuclear_plant_and_enerhodar,14,8,1.75
71,Запорожский вестник,Melitopol,2025-05-08,agriculture_and_harvest,0,8,0.0
71,Запорожский вестник,Melitopol,2025-05-08,recruitment_and_contract_service,1,8,0.125
71,Запорожский вестник,Melitopol,2025-05-08,passportization_and_documents,3,8,0.375
71,Запорожский вестник,Melitopol,2025-05-08,elections_and_administration,3,8,0.375
71,Запорожский вестник,Melitopol,2025-05-08,reconstruction_and_integration,8,8,1.0
71,Запорожский вестник,Melitopol,2025-05-08,ukraine_as_enemy,6,8,0.75
71,Запорожский вестник,Melitopol,2025-05-08,children_and_militarization,12,8,1.5
71,Запорожский вестник,Melitopol,2025-05-08,leadership_and_loyalty,72,8,9.0
71,Запорожский вестник,Melitopol,2025-05-08,official_legal_register,15,8,1.875
72,Запорожский вестник,Melitopol,2026-05-14,nuclear_plant_and_enerhodar,13,8,1.625
72,Запорожский вестник,Melitopol,2026-05-14,agriculture_and_harvest,0,8,0.0
72,Запорожский вестник,Melitopol,2026-05-14,recruitment_and_contract_service,2,8,0.25
72,Запорожский вестник,Melitopol,2026-05-14,passportization_and_documents,3,8,0.375
72,Запорожский вестник,Melitopol,2026-05-14,elections_and_administration,5,8,0.625
72,Запорожский вестник,Melitopol,2026-05-14,reconstruction_and_integration,12,8,1.5
72,Запорожский вестник,Melitopol,2026-05-14,ukraine_as_enemy,9,8,1.125
72,Запорожский вестник,Melitopol,2026-05-14,children_and_militarization,3,8,0.375
72,Запорожский вестник,Melitopol,2026-05-14,leadership_and_loyalty,69,8,8.625
72,Запорожский вестник,Melitopol,2026-05-14,official_legal_register,11,8,1.375
73,Запорожский вестник,Melitopol,2025-01-09,nuclear_plant_and_enerhodar,21,8,2.625
73,Запорожский вестник,Melitopol,2025-01-09,agriculture_and_harvest,0,8,0.0
73,Запорожский вестник,Melitopol,2025-01-09,recruitment_and_contract_service,2,8,0.25
73,Запорожский вестник,Melitopol,2025-01-09,passportization_and_documents,1,8,0.125
73,Запорожский вестник,Melitopol,2025-01-09,elections_and_administration,2,8,0.25
73,Запорожский вестник,Melitopol,2025-01-09,reconstruction_and_integration,8,8,1.0
73,Запорожский вестник,Melitopol,2025-01-09,ukraine_as_enemy,8,8,1.0
73,Запорожский вестник,Melitopol,2025-01-09,children_and_militarization,9,8,1.125
73,Запорожский вестник,Melitopol,2025-01-09,leadership_and_loyalty,64,8,8.0
73,Запорожский вестник,Melitopol,2025-01-09,official_legal_register,19,8,2.375
74,Запорожский вестник,Melitopol,2025-05-15,nuclear_plant_and_enerhodar,13,8,1.625
74,Запорожский вестник,Melitopol,2025-05-15,agriculture_and_harvest,0,8,0.0
74,Запорожский вестник,Melitopol,2025-05-15,recruitment_and_contract_service,4,8,0.5
74,Запорожский вестник,Melitopol,2025-05-15,passportization_and_documents,7,8,0.875
74,Запорожский вестник,Melitopol,2025-05-15,elections_and_administration,1,8,0.125
74,Запорожский вестник,Melitopol,2025-05-15,reconstruction_and_integration,3,8,0.375
74,Запорожский вестник,Melitopol,2025-05-15,ukraine_as_enemy,4,8,0.5
74,Запорожский вестник,Melitopol,2025-05-15,children_and_militarization,9,8,1.125
74,Запорожский вестник,Melitopol,2025-05-15,leadership_and_loyalty,72,8,9.0
74,Запорожский вестник,Melitopol,2025-05-15,official_legal_register,14,8,1.75
75,Запорожский вестник,Melitopol,2026-05-21,nuclear_plant_and_enerhodar,13,8,1.625
75,Запорожский вестник,Melitopol,2026-05-21,agriculture_and_harvest,0,8,0.0
75,Запорожский вестник,Melitopol,2026-05-21,recruitment_and_contract_service,2,8,0.25
75,Запорожский вестник,Melitopol,2026-05-21,passportization_and_documents,3,8,0.375
75,Запорожский вестник,Melitopol,2026-05-21,elections_and_administration,20,8,2.5
75,Запорожский вестник,Melitopol,2026-05-21,reconstruction_and_integration,6,8,0.75
75,Запорожский вестник,Melitopol,2026-05-21,ukraine_as_enemy,3,8,0.375
75,Запорожский вестник,Melitopol,2026-05-21,children_and_militarization,4,8,0.5
75,Запорожский вестник,Melitopol,2026-05-21,leadership_and_loyalty,63,8,7.875
75,Запорожский вестник,Melitopol,2026-05-21,official_legal_register,12,8,1.5
76,Запорожский вестник,Melitopol,2025-05-22,nuclear_plant_and_enerhodar,37,8,4.625
76,Запорожский вестник,Melitopol,2025-05-22,agriculture_and_harvest,0,8,0.0
76,Запорожский вестник,Melitopol,2025-05-22,recruitment_and_contract_service,1,8,0.125
76,Запорожский вестник,Melitopol,2025-05-22,passportization_and_documents,9,8,1.125
76,Запорожский вестник,Melitopol,2025-05-22,elections_and_administration,4,8,0.5
76,Запорожский вестник,Melitopol,2025-05-22,reconstruction_and_integration,3,8,0.375
76,Запорожский вестник,Melitopol,2025-05-22,ukraine_as_enemy,4,8,0.5
76,Запорожский вестник,Melitopol,2025-05-22,children_and_militarization,5,8,0.625
76,Запорожский вестник,Melitopol,2025-05-22,leadership_and_loyalty,56,8,7.0
76,Запорожский вестник,Melitopol,2025-05-22,official_legal_register,9,8,1.125
77,Запорожский вестник,Melitopol,2026-05-28,nuclear_plant_and_enerhodar,14,8,1.75
77,Запорожский вестник,Melitopol,2026-05-28,agriculture_and_harvest,1,8,0.125
77,Запорожский вестник,Melitopol,2026-05-28,recruitment_and_contract_service,2,8,0.25
77,Запорожский вестник,Melitopol,2026-05-28,passportization_and_documents,2,8,0.25
77,Запорожский вестник,Melitopol,2026-05-28,elections_and_administration,11,8,1.375
77,Запорожский вестник,Melitopol,2026-05-28,reconstruction_and_integration,3,8,0.375
77,Запорожский вестник,Melitopol,2026-05-28,ukraine_as_enemy,7,8,0.875
77,Запорожский вестник,Melitopol,2026-05-28,children_and_militarization,6,8,0.75
77,Запорожский вестник,Melitopol,2026-05-28,leadership_and_loyalty,66,8,8.25
77,Запорожский вестник,Melitopol,2026-05-28,official_legal_register,8,8,1.0
78,Запорожский вестник,Melitopol,2025-05-29,nuclear_plant_and_enerhodar,17,8,2.125
78,Запорожский вестник,Melitopol,2025-05-29,agriculture_and_harvest,0,8,0.0
78,Запорожский вестник,Melitopol,2025-05-29,recruitment_and_contract_service,1,8,0.125
78,Запорожский вестник,Melitopol,2025-05-29,passportization_and_documents,3,8,0.375
78,Запорожский вестник,Melitopol,2025-05-29,elections_and_administration,0,8,0.0
78,Запорожский вестник,Melitopol,2025-05-29,reconstruction_and_integration,9,8,1.125
78,Запорожский вестник,Melitopol,2025-05-29,ukraine_as_enemy,2,8,0.25
78,Запорожский вестник,Melitopol,2025-05-29,children_and_militarization,8,8,1.0
78,Запорожский вестник,Melitopol,2025-05-29,leadership_and_loyalty,42,8,5.25
78,Запорожский вестник,Melitopol,2025-05-29,official_legal_register,9,8,1.125
79,Запорожский вестник,Melitopol,2026-06-04,nuclear_plant_and_enerhodar,26,8,3.25
79,Запорожский вестник,Melitopol,2026-06-04,agriculture_and_harvest,2,8,0.25
79,Запорожский вестник,Melitopol,2026-06-04,recruitment_and_contract_service,3,8,0.375
79,Запорожский вестник,Melitopol,2026-06-04,passportization_and_documents,8,8,1.0
79,Запорожский вестник,Melitopol,2026-06-04,elections_and_administration,9,8,1.125
79,Запорожский вестник,Melitopol,2026-06-04,reconstruction_and_integration,12,8,1.5
79,Запорожский вестник,Melitopol,2026-06-04,ukraine_as_enemy,11,8,1.375
79,Запорожский вестник,Melitopol,2026-06-04,children_and_militarization,2,8,0.25
79,Запорожский вестник,Melitopol,2026-06-04,leadership_and_loyalty,74,8,9.25
79,Запорожский вестник,Melitopol,2026-06-04,official_legal_register,6,8,0.75
80,Запорожский вестник,Melitopol,2025-06-05,nuclear_plant_and_enerhodar,17,8,2.125
80,Запорожский вестник,Melitopol,2025-06-05,agriculture_and_harvest,5,8,0.625
80,Запорожский вестник,Melitopol,2025-06-05,recruitment_and_contract_service,4,8,0.5
80,Запорожский вестник,Melitopol,2025-06-05,passportization_and_documents,1,8,0.125
80,Запорожский вестник,Melitopol,2025-06-05,elections_and_administration,4,8,0.5
80,Запорожский вестник,Melitopol,2025-06-05,reconstruction_and_integration,18,8,2.25
80,Запорожский вестник,Melitopol,2025-06-05,ukraine_as_enemy,5,8,0.625
80,Запорожский вестник,Melitopol,2025-06-05,children_and_militarization,6,8,0.75
80,Запорожский вестник,Melitopol,2025-06-05,leadership_and_loyalty,64,8,8.0
80,Запорожский вестник,Melitopol,2025-06-05,official_legal_register,8,8,1.0
81,Запорожский вестник,Melitopol,2026-06-11,nuclear_plant_and_enerhodar,19,8,2.375
81,Запорожский вестник,Melitopol,2026-06-11,agriculture_and_harvest,9,8,1.125
81,Запорожский вестник,Melitopol,2026-06-11,recruitment_and_contract_service,2,8,0.25
81,Запорожский вестник,Melitopol,2026-06-11,passportization_and_documents,1,8,0.125
81,Запорожский вестник,Melitopol,2026-06-11,elections_and_administration,0,8,0.0
81,Запорожский вестник,Melitopol,2026-06-11,reconstruction_and_integration,18,8,2.25
81,Запорожский вестник,Melitopol,2026-06-11,ukraine_as_enemy,3,8,0.375
81,Запорожский вестник,Melitopol,2026-06-11,children_and_militarization,2,8,0.25
81,Запорожский вестник,Melitopol,2026-06-11,leadership_and_loyalty,56,8,7.0
81,Запорожский вестник,Melitopol,2026-06-11,official_legal_register,8,8,1.0
82,Запорожский вестник,Melitopol,2025-06-12,nuclear_plant_and_enerhodar,20,8,2.5
82,Запорожский вестник,Melitopol,2025-06-12,agriculture_and_harvest,6,8,0.75
82,Запорожский вестник,Melitopol,2025-06-12,recruitment_and_contract_service,3,8,0.375
82,Запорожский вестник,Melitopol,2025-06-12,passportization_and_documents,14,8,1.75
82,Запорожский вестник,Melitopol,2025-06-12,elections_and_administration,0,8,0.0
82,Запорожский вестник,Melitopol,2025-06-12,reconstruction_and_integration,19,8,2.375
82,Запорожский вестник,Melitopol,2025-06-12,ukraine_as_enemy,7,8,0.875
82,Запорожский вестник,Melitopol,2025-06-12,children_and_militarization,1,8,0.125
82,Запорожский вестник,Melitopol,2025-06-12,leadership_and_loyalty,46,8,5.75
82,Запорожский вестник,Melitopol,2025-06-12,official_legal_register,17,8,2.125
83,Запорожский вестник,Melitopol,2026-06-18,nuclear_plant_and_enerhodar,21,8,2.625
83,Запорожский вестник,Melitopol,2026-06-18,agriculture_and_harvest,14,8,1.75
83,Запорожский вестник,Melitopol,2026-06-18,recruitment_and_contract_service,4,8,0.5
83,Запорожский вестник,Melitopol,2026-06-18,passportization_and_documents,12,8,1.5
83,Запорожский вестник,Melitopol,2026-06-18,elections_and_administration,8,8,1.0
83,Запорожский вестник,Melitopol,2026-06-18,reconstruction_and_integration,10,8,1.25
83,Запорожский вестник,Melitopol,2026-06-18,ukraine_as_enemy,6,8,0.75
83,Запорожский вестник,Melitopol,2026-06-18,children_and_militarization,1,8,0.125
83,Запорожский вестник,Melitopol,2026-06-18,leadership_and_loyalty,46,8,5.75
83,Запорожский вестник,Melitopol,2026-06-18,official_legal_register,6,8,0.75
84,Запорожский вестник,Melitopol,2025-06-19,nuclear_plant_and_enerhodar,27,8,3.375
84,Запорожский вестник,Melitopol,2025-06-19,agriculture_and_harvest,0,8,0.0
84,Запорожский вестник,Melitopol,2025-06-19,recruitment_and_contract_service,1,8,0.125
84,Запорожский вестник,Melitopol,2025-06-19,passportization_and_documents,8,8,1.0
84,Запорожский вестник,Melitopol,2025-06-19,elections_and_administration,0,8,0.0
84,Запорожский вестник,Melitopol,2025-06-19,reconstruction_and_integration,1,8,0.125
84,Запорожский вестник,Melitopol,2025-06-19,ukraine_as_enemy,2,8,0.25
84,Запорожский вестник,Melitopol,2025-06-19,children_and_militarization,9,8,1.125
84,Запорожский вестник,Melitopol,2025-06-19,leadership_and_loyalty,60,8,7.5
84,Запорожский вестник,Melitopol,2025-06-19,official_legal_register,22,8,2.75
85,Запорожский вестник,Melitopol,2026-06-25,nuclear_plant_and_enerhodar,18,8,2.25
85,Запорожский вестник,Melitopol,2026-06-25,agriculture_and_harvest,0,8,0.0
85,Запорожский вестник,Melitopol,2026-06-25,recruitment_and_contract_service,2,8,0.25
85,Запорожский вестник,Melitopol,2026-06-25,passportization_and_documents,6,8,0.75
85,Запорожский вестник,Melitopol,2026-06-25,elections_and_administration,7,8,0.875
85,Запорожский вестник,Melitopol,2026-06-25,reconstruction_and_integration,5,8,0.625
85,Запорожский вестник,Melitopol,2026-06-25,ukraine_as_enemy,2,8,0.25
85,Запорожский вестник,Melitopol,2026-06-25,children_and_militarization,3,8,0.375
85,Запорожский вестник,Melitopol,2026-06-25,leadership_and_loyalty,67,8,8.375
85,Запорожский вестник,Melitopol,2026-06-25,official_legal_register,16,8,2.0
86,Запорожский вестник,Melitopol,2025-06-26,nuclear_plant_and_enerhodar,15,8,1.875
86,Запорожский вестник,Melitopol,2025-06-26,agriculture_and_harvest,14,8,1.75
86,Запорожский вестник,Melitopol,2025-06-26,recruitment_and_contract_service,3,8,0.375
86,Запорожский вестник,Melitopol,2025-06-26,passportization_and_documents,18,8,2.25
86,Запорожский вестник,Melitopol,2025-06-26,elections_and_administration,0,8,0.0
86,Запорожский вестник,Melitopol,2025-06-26,reconstruction_and_integration,10,8,1.25
86,Запорожский вестник,Melitopol,2025-06-26,ukraine_as_enemy,2,8,0.25
86,Запорожский вестник,Melitopol,2025-06-26,children_and_militarization,6,8,0.75
86,Запорожский вестник,Melitopol,2025-06-26,leadership_and_loyalty,55,8,6.875
86,Запорожский вестник,Melitopol,2025-06-26,official_legal_register,8,8,1.0
87,Запорожский вестник,Melitopol,2026-07-02,nuclear_plant_and_enerhodar,10,8,1.25
87,Запорожский вестник,Melitopol,2026-07-02,agriculture_and_harvest,3,8,0.375
87,Запорожский вестник,Melitopol,2026-07-02,recruitment_and_contract_service,1,8,0.125
87,Запорожский вестник,Melitopol,2026-07-02,passportization_and_documents,5,8,0.625
87,Запорожский вестник,Melitopol,2026-07-02,elections_and_administration,23,8,2.875
87,Запорожский вестник,Melitopol,2026-07-02,reconstruction_and_integration,2,8,0.25
87,Запорожский вестник,Melitopol,2026-07-02,ukraine_as_enemy,3,8,0.375
87,Запорожский вестник,Melitopol,2026-07-02,children_and_militarization,1,8,0.125
87,Запорожский вестник,Melitopol,2026-07-02,leadership_and_loyalty,66,8,8.25
87,Запорожский вестник,Melitopol,2026-07-02,official_legal_register,11,8,1.375
88,Запорожский вестник,Melitopol,2025-07-03,nuclear_plant_and_enerhodar,12,8,1.5
88,Запорожский вестник,Melitopol,2025-07-03,agriculture_and_harvest,0,8,0.0
88,Запорожский вестник,Melitopol,2025-07-03,recruitment_and_contract_service,2,8,0.25
88,Запорожский вестник,Melitopol,2025-07-03,passportization_and_documents,2,8,0.25
88,Запорожский вестник,Melitopol,2025-07-03,elections_and_administration,1,8,0.125
88,Запорожский вестник,Melitopol,2025-07-03,reconstruction_and_integration,30,8,3.75
88,Запорожский вестник,Melitopol,2025-07-03,ukraine_as_enemy,4,8,0.5
88,Запорожский вестник,Melitopol,2025-07-03,children_and_militarization,9,8,1.125
88,Запорожский вестник,Melitopol,2025-07-03,leadership_and_loyalty,44,8,5.5
88,Запорожский вестник,Melitopol,2025-07-03,official_legal_register,7,8,0.875
89,Запорожский вестник,Melitopol,2026-07-09,nuclear_plant_and_enerhodar,19,8,2.375
89,Запорожский вестник,Melitopol,2026-07-09,agriculture_and_harvest,13,8,1.625
89,Запорожский вестник,Melitopol,2026-07-09,recruitment_and_contract_service,1,8,0.125
89,Запорожский вестник,Melitopol,2026-07-09,passportization_and_documents,2,8,0.25
89,Запорожский вестник,Melitopol,2026-07-09,elections_and_administration,14,8,1.75
89,Запорожский вестник,Melitopol,2026-07-09,reconstruction_and_integration,2,8,0.25
89,Запорожский вестник,Melitopol,2026-07-09,ukraine_as_enemy,14,8,1.75
89,Запорожский вестник,Melitopol,2026-07-09,children_and_militarization,2,8,0.25
89,Запорожский вестник,Melitopol,2026-07-09,leadership_and_loyalty,43,8,5.375
89,Запорожский вестник,Melitopol,2026-07-09,official_legal_register,4,8,0.5
90,Запорожский вестник,Melitopol,2025-07-10,nuclear_plant_and_enerhodar,31,8,3.875
90,Запорожский вестник,Melitopol,2025-07-10,agriculture_and_harvest,5,8,0.625
90,Запорожский вестник,Melitopol,2025-07-10,recruitment_and_contract_service,2,8,0.25
90,Запорожский вестник,Melitopol,2025-07-10,passportization_and_documents,0,8,0.0
90,Запорожский вестник,Melitopol,2025-07-10,elections_and_administration,0,8,0.0
90,Запорожский вестник,Melitopol,2025-07-10,reconstruction_and_integration,17,8,2.125
90,Запорожский вестник,Melitopol,2025-07-10,ukraine_as_enemy,11,8,1.375
90,Запорожский вестник,Melitopol,2025-07-10,children_and_militarization,3,8,0.375
90,Запорожский вестник,Melitopol,2025-07-10,leadership_and_loyalty,74,8,9.25
90,Запорожский вестник,Melitopol,2025-07-10,official_legal_register,11,8,1.375
91,Запорожский вестник,Melitopol,2026-07-15,nuclear_plant_and_enerhodar,21,8,2.625
91,Запорожский вестник,Melitopol,2026-07-15,agriculture_and_harvest,3,8,0.375
91,Запорожский вестник,Melitopol,2026-07-15,recruitment_and_contract_service,8,8,1.0
91,Запорожский вестник,Melitopol,2026-07-15,passportization_and_documents,4,8,0.5
91,Запорожский вестник,Melitopol,2026-07-15,elections_and_administration,3,8,0.375
91,Запорожский вестник,Melitopol,2026-07-15,reconstruction_and_integration,6,8,0.75
91,Запорожский вестник,Melitopol,2026-07-15,ukraine_as_enemy,7,8,0.875
91,Запорожский вестник,Melitopol,2026-07-15,children_and_militarization,0,8,0.0
91,Запорожский вестник,Melitopol,2026-07-15,leadership_and_loyalty,61,8,7.625
91,Запорожский вестник,Melitopol,2026-07-15,official_legal_register,11,8,1.375
92,Запорожский вестник,Melitopol,2025-07-17,nuclear_plant_and_enerhodar,15,8,1.875
92,Запорожский вестник,Melitopol,2025-07-17,agriculture_and_harvest,2,8,0.25
92,Запорожский вестник,Melitopol,2025-07-17,recruitment_and_contract_service,4,8,0.5
92,Запорожский вестник,Melitopol,2025-07-17,passportization_and_documents,3,8,0.375
92,Запорожский вестник,Melitopol,2025-07-17,elections_and_administration,6,8,0.75
92,Запорожский вестник,Melitopol,2025-07-17,reconstruction_and_integration,15,8,1.875
92,Запорожский вестник,Melitopol,2025-07-17,ukraine_as_enemy,3,8,0.375
92,Запорожский вестник,Melitopol,2025-07-17,children_and_militarization,0,8,0.0
92,Запорожский вестник,Melitopol,2025-07-17,leadership_and_loyalty,52,8,6.5
92,Запорожский вестник,Melitopol,2025-07-17,official_legal_register,17,8,2.125
93,Запорожский вестник,Melitopol,2025-07-24,nuclear_plant_and_enerhodar,13,8,1.625
93,Запорожский вестник,Melitopol,2025-07-24,agriculture_and_harvest,10,8,1.25
93,Запорожский вестник,Melitopol,2025-07-24,recruitment_and_contract_service,2,8,0.25
93,Запорожский вестник,Melitopol,2025-07-24,passportization_and_documents,4,8,0.5
