issue_id,title,town,issue_date,theme,hits,pages,hits_per_page
1,Восточный Донбасс,Dovzhansk,2024-01-10,recruitment_and_contract_service,1,23,0.043
1,Восточный Донбасс,Dovzhansk,2024-01-10,passportization_and_documents,35,23,1.522
1,Восточный Донбасс,Dovzhansk,2024-01-10,elections_and_administration,11,23,0.478
1,Восточный Донбасс,Dovzhansk,2024-01-10,reconstruction_and_integration,30,23,1.304
1,Восточный Донбасс,Dovzhansk,2024-01-10,ukraine_as_enemy,4,23,0.174
1,Восточный Донбасс,Dovzhansk,2024-01-10,children_and_militarization,8,23,0.348
1,Восточный Донбасс,Dovzhansk,2024-01-10,leadership_and_loyalty,134,23,5.826
2,Восточный Донбасс,Dovzhansk,2024-01-17,recruitment_and_contract_service,3,23,0.13
2,Восточный Донбасс,Dovzhansk,2024-01-17,passportization_and_documents,36,23,1.565
2,Восточный Донбасс,Dovzhansk,2024-01-17,elections_and_administration,7,23,0.304
2,Восточный Донбасс,Dovzhansk,2024-01-17,reconstruction_and_integration,25,23,1.087
2,Восточный Донбасс,Dovzhansk,2024-01-17,ukraine_as_enemy,3,23,0.13
2,Восточный Донбасс,Dovzhansk,2024-01-17,children_and_militarization,13,23,0.565
2,Восточный Донбасс,Dovzhansk,2024-01-17,leadership_and_loyalty,92,23,4.0
3,Восточный Донбасс,Dovzhansk,2024-09-01,recruitment_and_contract_service,5,23,0.217
3,Восточный Донбасс,Dovzhansk,2024-09-01,passportization_and_documents,40,23,1.739
3,Восточный Донбасс,Dovzhansk,2024-09-01,elections_and_administration,11,23,0.478
3,Восточный Донбасс,Dovzhansk,2024-09-01,reconstruction_and_integration,25,23,1.087
3,Восточный Донбасс,Dovzhansk,2024-09-01,ukraine_as_enemy,0,23,0.0
3,Восточный Донбасс,Dovzhansk,2024-09-01,children_and_militarization,12,23,0.522
3,Восточный Донбасс,Dovzhansk,2024-09-01,leadership_and_loyalty,109,23,4.739
4,Восточный Донбасс,Dovzhansk,2024-02-01,recruitment_and_contract_service,1,23,0.043
4,Восточный Донбасс,Dovzhansk,2024-02-01,passportization_and_documents,20,23,0.87
4,Восточный Донбасс,Dovzhansk,2024-02-01,elections_and_administration,1,23,0.043
4,Восточный Донбасс,Dovzhansk,2024-02-01,reconstruction_and_integration,41,23,1.783
4,Восточный Донбасс,Dovzhansk,2024-02-01,ukraine_as_enemy,0,23,0.0
4,Восточный Донбасс,Dovzhansk,2024-02-01,children_and_militarization,15,23,0.652
4,Восточный Донбасс,Dovzhansk,2024-02-01,leadership_and_loyalty,87,23,3.783
5,Восточный Донбасс,Dovzhansk,2024-02-07,recruitment_and_contract_service,7,19,0.368
5,Восточный Донбасс,Dovzhansk,2024-02-07,passportization_and_documents,27,19,1.421
5,Восточный Донбасс,Dovzhansk,2024-02-07,elections_and_administration,17,19,0.895
5,Восточный Донбасс,Dovzhansk,2024-02-07,reconstruction_and_integration,39,19,2.053
5,Восточный Донбасс,Dovzhansk,2024-02-07,ukraine_as_enemy,2,19,0.105
5,Восточный Донбасс,Dovzhansk,2024-02-07,children_and_militarization,13,19,0.684
5,Восточный Донбасс,Dovzhansk,2024-02-07,leadership_and_loyalty,88,19,4.632
6,Восточный Донбасс,Dovzhansk,2024-02-14,recruitment_and_contract_service,1,23,0.043
6,Восточный Донбасс,Dovzhansk,2024-02-14,passportization_and_documents,20,23,0.87
6,Восточный Донбасс,Dovzhansk,2024-02-14,elections_and_administration,72,23,3.13
6,Восточный Донбасс,Dovzhansk,2024-02-14,reconstruction_and_integration,51,23,2.217
6,Восточный Донбасс,Dovzhansk,2024-02-14,ukraine_as_enemy,0,23,0.0
6,Восточный Донбасс,Dovzhansk,2024-02-14,children_and_militarization,11,23,0.478
6,Восточный Донбасс,Dovzhansk,2024-02-14,leadership_and_loyalty,96,23,4.174
7,Восточный Донбасс,Dovzhansk,2024-02-21,recruitment_and_contract_service,4,23,0.174
7,Восточный Донбасс,Dovzhansk,2024-02-21,passportization_and_documents,12,23,0.522
7,Восточный Донбасс,Dovzhansk,2024-02-21,elections_and_administration,87,23,3.783
7,Восточный Донбасс,Dovzhansk,2024-02-21,reconstruction_and_integration,27,23,1.174
7,Восточный Донбасс,Dovzhansk,2024-02-21,ukraine_as_enemy,0,23,0.0
7,Восточный Донбасс,Dovzhansk,2024-02-21,children_and_militarization,17,23,0.739
7,Восточный Донбасс,Dovzhansk,2024-02-21,leadership_and_loyalty,116,23,5.043
8,Восточный Донбасс,Dovzhansk,2024-02-28,recruitment_and_contract_service,0,19,0.0
8,Восточный Донбасс,Dovzhansk,2024-02-28,passportization_and_documents,25,19,1.316
8,Восточный Донбасс,Dovzhansk,2024-02-28,elections_and_administration,103,19,5.421
8,Восточный Донбасс,Dovzhansk,2024-02-28,reconstruction_and_integration,19,19,1.0
8,Восточный Донбасс,Dovzhansk,2024-02-28,ukraine_as_enemy,0,19,0.0
8,Восточный Донбасс,Dovzhansk,2024-02-28,children_and_militarization,9,19,0.474
8,Восточный Донбасс,Dovzhansk,2024-02-28,leadership_and_loyalty,115,19,6.053
9,Восточный Донбасс,Dovzhansk,2024-03-06,recruitment_and_contract_service,6,23,0.261
9,Восточный Донбасс,Dovzhansk,2024-03-06,passportization_and_documents,115,23,5.0
9,Восточный Донбасс,Dovzhansk,2024-03-06,elections_and_administration,9,23,0.391
9,Восточный Донбасс,Dovzhansk,2024-03-06,reconstruction_and_integration,59,23,2.565
9,Восточный Донбасс,Dovzhansk,2024-03-06,ukraine_as_enemy,0,23,0.0
9,Восточный Донбасс,Dovzhansk,2024-03-06,children_and_militarization,4,23,0.174
9,Восточный Донбасс,Dovzhansk,2024-03-06,leadership_and_loyalty,187,23,8.13
10,Восточный Донбасс,Dovzhansk,2024-03-13,recruitment_and_contract_service,4,23,0.174
10,Восточный Донбасс,Dovzhansk,2024-03-13,passportization_and_documents,33,23,1.435
10,Восточный Донбасс,Dovzhansk,2024-03-13,elections_and_administration,28,23,1.217
10,Восточный Донбасс,Dovzhansk,2024-03-13,reconstruction_and_integration,28,23,1.217
10,Восточный Донбасс,Dovzhansk,2024-03-13,ukraine_as_enemy,0,23,0.0
10,Восточный Донбасс,Dovzhansk,2024-03-13,children_and_militarization,7,23,0.304
10,Восточный Донбасс,Dovzhansk,2024-03-13,leadership_and_loyalty,101,23,4.391
11,Восточный Донбасс,Dovzhansk,2024-03-20,recruitment_and_contract_service,0,23,0.0
11,Восточный Донбасс,Dovzhansk,2024-03-20,passportization_and_documents,8,23,0.348
11,Восточный Донбасс,Dovzhansk,2024-03-20,elections_and_administration,79,23,3.435
11,Восточный Донбасс,Dovzhansk,2024-03-20,reconstruction_and_integration,18,23,0.783
11,Восточный Донбасс,Dovzhansk,2024-03-20,ukraine_as_enemy,1,23,0.043
11,Восточный Донбасс,Dovzhansk,2024-03-20,children_and_militarization,9,23,0.391
11,Восточный Донбасс,Dovzhansk,2024-03-20,leadership_and_loyalty,130,23,5.652
12,Восточный Донбасс,Dovzhansk,2024-03-27,recruitment_and_contract_service,0,23,0.0
12,Восточный Донбасс,Dovzhansk,2024-03-27,passportization_and_documents,14,23,0.609
12,Восточный Донбасс,Dovzhansk,2024-03-27,elections_and_administration,6,23,0.261
12,Восточный Донбасс,Dovzhansk,2024-03-27,reconstruction_and_integration,26,23,1.13
12,Восточный Донбасс,Dovzhansk,2024-03-27,ukraine_as_enemy,8,23,0.348
12,Восточный Донбасс,Dovzhansk,2024-03-27,children_and_militarization,5,23,0.217
12,Восточный Донбасс,Dovzhansk,2024-03-27,leadership_and_loyalty,93,23,4.043
13,Восточный Донбасс,Dovzhansk,2024-04-03,recruitment_and_contract_service,6,23,0.261
13,Восточный Донбасс,Dovzhansk,2024-04-03,passportization_and_documents,33,23,1.435
13,Восточный Донбасс,Dovzhansk,2024-04-03,elections_and_administration,3,23,0.13
13,Восточный Донбасс,Dovzhansk,2024-04-03,reconstruction_and_integration,41,23,1.783
13,Восточный Донбасс,Dovzhansk,2024-04-03,ukraine_as_enemy,2,23,0.087
13,Восточный Донбасс,Dovzhansk,2024-04-03,children_and_militarization,10,23,0.435
13,Восточный Донбасс,Dovzhansk,2024-04-03,leadership_and_loyalty,95,23,4.13
14,Восточный Донбасс,Dovzhansk,2024-10-16,recruitment_and_contract_service,1,20,0.05
14,Восточный Донбасс,Dovzhansk,2024-10-16,passportization_and_documents,13,20,0.65
14,Восточный Донбасс,Dovzhansk,2024-10-16,elections_and_administration,5,20,0.25
14,Восточный Донбасс,Dovzhansk,2024-10-16,reconstruction_and_integration,36,20,1.8
14,Восточный Донбасс,Dovzhansk,2024-10-16,ukraine_as_enemy,0,20,0.0
14,Восточный Донбасс,Dovzhansk,2024-10-16,children_and_militarization,15,20,0.75
14,Восточный Донбасс,Dovzhansk,2024-10-16,leadership_and_loyalty,68,20,3.4
15,Восточный Донбасс,Dovzhansk,2024-09-23,recruitment_and_contract_service,0,6,0.0
15,Восточный Донбасс,Dovzhansk,2024-09-23,passportization_and_documents,4,6,0.667
15,Восточный Донбасс,Dovzhansk,2024-09-23,elections_and_administration,0,6,0.0
15,Восточный Донбасс,Dovzhansk,2024-09-23,reconstruction_and_integration,22,6,3.667
15,Восточный Донбасс,Dovzhansk,2024-09-23,ukraine_as_enemy,0,6,0.0
15,Восточный Донбасс,Dovzhansk,2024-09-23,children_and_militarization,0,6,0.0
15,Восточный Донбасс,Dovzhansk,2024-09-23,leadership_and_loyalty,21,6,3.5
16,Антрацитовский вестник,Antratsyt,2025-01-15,recruitment_and_contract_service,3,23,0.13
16,Антрацитовский вестник,Antratsyt,2025-01-15,passportization_and_documents,17,23,0.739
16,Антрацитовский вестник,Antratsyt,2025-01-15,elections_and_administration,3,23,0.13
16,Антрацитовский вестник,Antratsyt,2025-01-15,reconstruction_and_integration,23,23,1.0
16,Антрацитовский вестник,Antratsyt,2025-01-15,ukraine_as_enemy,6,23,0.261
16,Антрацитовский вестник,Antratsyt,2025-01-15,children_and_militarization,5,23,0.217
16,Антрацитовский вестник,Antratsyt,2025-01-15,leadership_and_loyalty,140,23,6.087
17,Антрацитовский вестник,Antratsyt,2025-03-01,recruitment_and_contract_service,9,23,0.391
17,Антрацитовский вестник,Antratsyt,2025-03-01,passportization_and_documents,40,23,1.739
17,Антрацитовский вестник,Antratsyt,2025-03-01,elections_and_administration,2,23,0.087
17,Антрацитовский вестник,Antratsyt,2025-03-01,reconstruction_and_integration,42,23,1.826
17,Антрацитовский вестник,Antratsyt,2025-03-01,ukraine_as_enemy,5,23,0.217
17,Антрацитовский вестник,Antratsyt,2025-03-01,children_and_militarization,8,23,0.348
17,Антрацитовский вестник,Antratsyt,2025-03-01,leadership_and_loyalty,120,23,5.217
18,Антрацитовский вестник,Antratsyt,2025-04-02,recruitment_and_contract_service,3,23,0.13
18,Антрацитовский вестник,Antratsyt,2025-04-02,passportization_and_documents,20,23,0.87
18,Антрацитовский вестник,Antratsyt,2025-04-02,elections_and_administration,8,23,0.348
18,Антрацитовский вестник,Antratsyt,2025-04-02,reconstruction_and_integration,18,23,0.783
18,Антрацитовский вестник,Antratsyt,2025-04-02,ukraine_as_enemy,3,23,0.13
18,Антрацитовский вестник,Antratsyt,2025-04-02,children_and_militarization,5,23,0.217
18,Антрацитовский вестник,Antratsyt,2025-04-02,leadership_and_loyalty,143,23,6.217
19,Антрацитовский вестник,Antratsyt,2025-01-01,recruitment_and_contract_service,3,23,0.13
19,Антрацитовский вестник,Antratsyt,2025-01-01,passportization_and_documents,13,23,0.565
19,Антрацитовский вестник,Antratsyt,2025-01-01,elections_and_administration,1,23,0.043
19,Антрацитовский вестник,Antratsyt,2025-01-01,reconstruction_and_integration,19,23,0.826
19,Антрацитовский вестник,Antratsyt,2025-01-01,ukraine_as_enemy,1,23,0.043
19,Антрацитовский вестник,Antratsyt,2025-01-01,children_and_militarization,14,23,0.609
19,Антрацитовский вестник,Antratsyt,2025-01-01,leadership_and_loyalty,97,23,4.217
20,Антрацитовский вестник,Antratsyt,2025-01-22,recruitment_and_contract_service,1,23,0.043
20,Антрацитовский вестник,Antratsyt,2025-01-22,passportization_and_documents,12,23,0.522
20,Антрацитовский вестник,Antratsyt,2025-01-22,elections_and_administration,1,23,0.043
20,Антрацитовский вестник,Antratsyt,2025-01-22,reconstruction_and_integration,32,23,1.391
20,Антрацитовский вестник,Antratsyt,2025-01-22,ukraine_as_enemy,3,23,0.13
20,Антрацитовский вестник,Antratsyt,2025-01-22,children_and_militarization,7,23,0.304
20,Антрацитовский вестник,Antratsyt,2025-01-22,leadership_and_loyalty,112,23,4.87
21,Антрацитовский вестник,Antratsyt,2025-01-01,recruitment_and_contract_service,3,23,0.13
21,Антрацитовский вестник,Antratsyt,2025-01-01,passportization_and_documents,21,23,0.913
21,Антрацитовский вестник,Antratsyt,2025-01-01,elections_and_administration,2,23,0.087
21,Антрацитовский вестник,Antratsyt,2025-01-01,reconstruction_and_integration,37,23,1.609
21,Антрацитовский вестник,Antratsyt,2025-01-01,ukraine_as_enemy,3,23,0.13
21,Антрацитовский вестник,Antratsyt,2025-01-01,children_and_militarization,11,23,0.478
21,Антрацитовский вестник,Antratsyt,2025-01-01,leadership_and_loyalty,111,23,4.826
22,Антрацитовский вестник,Antratsyt,2023-03-01,recruitment_and_contract_service,4,23,0.174
22,Антрацитовский вестник,Antratsyt,2023-03-01,passportization_and_documents,35,23,1.522
22,Антрацитовский вестник,Antratsyt,2023-03-01,elections_and_administration,5,23,0.217
22,Антрацитовский вестник,Antratsyt,2023-03-01,reconstruction_and_integration,31,23,1.348
22,Антрацитовский вестник,Antratsyt,2023-03-01,ukraine_as_enemy,0,23,0.0
22,Антрацитовский вестник,Antratsyt,2023-03-01,children_and_militarization,17,23,0.739
22,Антрацитовский вестник,Antratsyt,2023-03-01,leadership_and_loyalty,89,23,3.87
23,Антрацитовский вестник,Antratsyt,2024-08-19,recruitment_and_contract_service,20,24,0.833
23,Антрацитовский вестник,Antratsyt,2024-08-19,passportization_and_documents,22,24,0.917
23,Антрацитовский вестник,Antratsyt,2024-08-19,elections_and_administration,13,24,0.542
23,Антрацитовский вестник,Antratsyt,2024-08-19,reconstruction_and_integration,44,24,1.833
23,Антрацитовский вестник,Antratsyt,2024-08-19,ukraine_as_enemy,1,24,0.042
23,Антрацитовский вестник,Antratsyt,2024-08-19,children_and_militarization,12,24,0.5
23,Антрацитовский вестник,Antratsyt,2024-08-19,leadership_and_loyalty,109,24,4.542
24,Антрацитовский вестник,Antratsyt,2024-09-06,recruitment_and_contract_service,4,23,0.174
24,Антрацитовский вестник,Antratsyt,2024-09-06,passportization_and_documents,32,23,1.391
24,Антрацитовский вестник,Antratsyt,2024-09-06,elections_and_administration,20,23,0.87
24,Антрацитовский вестник,Antratsyt,2024-09-06,reconstruction_and_integration,35,23,1.522
24,Антрацитовский вестник,Antratsyt,2024-09-06,ukraine_as_enemy,0,23,0.0
24,Антрацитовский вестник,Antratsyt,2024-09-06,children_and_militarization,13,23,0.565
24,Антрацитовский вестник,Antratsyt,2024-09-06,leadership_and_loyalty,91,23,3.957
25,Антрацитовский вестник,Antratsyt,2024-09-05,recruitment_and_contract_service,5,23,0.217
25,Антрацитовский вестник,Antratsyt,2024-09-05,passportization_and_documents,38,23,1.652
25,Антрацитовский вестник,Antratsyt,2024-09-05,elections_and_administration,8,23,0.348
25,Антрацитовский вестник,Antratsyt,2024-09-05,reconstruction_and_integration,46,23,2.0
25,Антрацитовский вестник,Antratsyt,2024-09-05,ukraine_as_enemy,1,23,0.043
25,Антрацитовский вестник,Antratsyt,2024-09-05,children_and_militarization,9,23,0.391
25,Антрацитовский вестник,Antratsyt,2024-09-05,leadership_and_loyalty,87,23,3.783
26,Антрацитовский вестник,Antratsyt,2024-09-05,recruitment_and_contract_service,0,23,0.0
26,Антрацитовский вестник,Antratsyt,2024-09-05,passportization_and_documents,18,23,0.783
26,Антрацитовский вестник,Antratsyt,2024-09-05,elections_and_administration,7,23,0.304
26,Антрацитовский вестник,Antratsyt,2024-09-05,reconstruction_and_integration,38,23,1.652
26,Антрацитовский вестник,Antratsyt,2024-09-05,ukraine_as_enemy,1,23,0.043
26,Антрацитовский вестник,Antratsyt,2024-09-05,children_and_militarization,12,23,0.522
26,Антрацитовский вестник,Antratsyt,2024-09-05,leadership_and_loyalty,70,23,3.043
27,Антрацитовский вестник,Antratsyt,2023-04-03,recruitment_and_contract_service,0,23,0.0
27,Антрацитовский вестник,Antratsyt,2023-04-03,passportization_and_documents,27,23,1.174
27,Антрацитовский вестник,Antratsyt,2023-04-03,elections_and_administration,6,23,0.261
27,Антрацитовский вестник,Antratsyt,2023-04-03,reconstruction_and_integration,33,23,1.435
27,Антрацитовский вестник,Antratsyt,2023-04-03,ukraine_as_enemy,0,23,0.0
27,Антрацитовский вестник,Antratsyt,2023-04-03,children_and_militarization,7,23,0.304
27,Антрацитовский вестник,Antratsyt,2023-04-03,leadership_and_loyalty,86,23,3.739
28,Антрацитовский вестник,Antratsyt,2024-09-25,recruitment_and_contract_service,0,24,0.0
28,Антрацитовский вестник,Antratsyt,2024-09-25,passportization_and_documents,30,24,1.25
28,Антрацитовский вестник,Antratsyt,2024-09-25,elections_and_administration,7,24,0.292
28,Антрацитовский вестник,Antratsyt,2024-09-25,reconstruction_and_integration,33,24,1.375
28,Антрацитовский вестник,Antratsyt,2024-09-25,ukraine_as_enemy,1,24,0.042
28,Антрацитовский вестник,Antratsyt,2024-09-25,children_and_militarization,20,24,0.833
28,Антрацитовский вестник,Antratsyt,2024-09-25,leadership_and_loyalty,120,24,5.0
29,Антрацитовский вестник,Antratsyt,2025-01-01,recruitment_and_contract_service,5,23,0.217
29,Антрацитовский вестник,Antratsyt,2025-01-01,passportization_and_documents,21,23,0.913
29,Антрацитовский вестник,Antratsyt,2025-01-01,elections_and_administration,0,23,0.0
29,Антрацитовский вестник,Antratsyt,2025-01-01,reconstruction_and_integration,18,23,0.783
29,Антрацитовский вестник,Antratsyt,2025-01-01,ukraine_as_enemy,3,23,0.13
29,Антрацитовский вестник,Antratsyt,2025-01-01,children_and_militarization,9,23,0.391
29,Антрацитовский вестник,Antratsyt,2025-01-01,leadership_and_loyalty,138,23,6.0
30,Антрацитовский вестник,Antratsyt,2024-09-18,recruitment_and_contract_service,0,23,0.0
30,Антрацитовский вестник,Antratsyt,2024-09-18,passportization_and_documents,36,23,1.565
30,Антрацитовский вестник,Antratsyt,2024-09-18,elections_and_administration,9,23,0.391
30,Антрацитовский вестник,Antratsyt,2024-09-18,reconstruction_and_integration,36,23,1.565
30,Антрацитовский вестник,Antratsyt,2024-09-18,ukraine_as_enemy,1,23,0.043
30,Антрацитовский вестник,Antratsyt,2024-09-18,children_and_militarization,8,23,0.348
30,Антрацитовский вестник,Antratsyt,2024-09-18,leadership_and_loyalty,91,23,3.957
31,Антрацитовский вестник,Antratsyt,2024-11-01,recruitment_and_contract_service,1,23,0.043
31,Антрацитовский вестник,Antratsyt,2024-11-01,passportization_and_documents,26,23,1.13
31,Антрацитовский вестник,Antratsyt,2024-11-01,elections_and_administration,21,23,0.913
31,Антрацитовский вестник,Antratsyt,2024-11-01,reconstruction_and_integration,40,23,1.739
31,Антрацитовский вестник,Antratsyt,2024-11-01,ukraine_as_enemy,0,23,0.0
31,Антрацитовский вестник,Antratsyt,2024-11-01,children_and_militarization,12,23,0.522
31,Антрацитовский вестник,Antratsyt,2024-11-01,leadership_and_loyalty,111,23,4.826
32,Антрацитовский вестник,Antratsyt,2024-10-17,recruitment_and_contract_service,1,23,0.043
32,Антрацитовский вестник,Antratsyt,2024-10-17,passportization_and_documents,33,23,1.435
32,Антрацитовский вестник,Antratsyt,2024-10-17,elections_and_administration,1,23,0.043
32,Антрацитовский вестник,Antratsyt,2024-10-17,reconstruction_and_integration,31,23,1.348
32,Антрацитовский вестник,Antratsyt,2024-10-17,ukraine_as_enemy,2,23,0.087
32,Антрацитовский вестник,Antratsyt,2024-10-17,children_and_militarization,8,23,0.348
32,Антрацитовский вестник,Antratsyt,2024-10-17,leadership_and_loyalty,72,23,3.13
33,Антрацитовский вестник,Antratsyt,2024-11-13,recruitment_and_contract_service,1,23,0.043
33,Антрацитовский вестник,Antratsyt,2024-11-13,passportization_and_documents,19,23,0.826
33,Антрацитовский вестник,Antratsyt,2024-11-13,elections_and_administration,15,23,0.652
33,Антрацитовский вестник,Antratsyt,2024-11-13,reconstruction_and_integration,25,23,1.087
33,Антрацитовский вестник,Antratsyt,2024-11-13,ukraine_as_enemy,0,23,0.0
33,Антрацитовский вестник,Antratsyt,2024-11-13,children_and_militarization,15,23,0.652
33,Антрацитовский вестник,Antratsyt,2024-11-13,leadership_and_loyalty,88,23,3.826
34,Антрацитовский вестник,Antratsyt,2024-11-01,recruitment_and_contract_service,0,23,0.0
34,Антрацитовский вестник,Antratsyt,2024-11-01,passportization_and_documents,24,23,1.043
34,Антрацитовский вестник,Antratsyt,2024-11-01,elections_and_administration,3,23,0.13
34,Антрацитовский вестник,Antratsyt,2024-11-01,reconstruction_and_integration,32,23,1.391
34,Антрацитовский вестник,Antratsyt,2024-11-01,ukraine_as_enemy,1,23,0.043
34,Антрацитовский вестник,Antratsyt,2024-11-01,children_and_militarization,13,23,0.565
34,Антрацитовский вестник,Antratsyt,2024-11-01,leadership_and_loyalty,96,23,4.174
35,Антрацитовский вестник,Antratsyt,2024-11-07,recruitment_and_contract_service,2,23,0.087
35,Антрацитовский вестник,Antratsyt,2024-11-07,passportization_and_documents,29,23,1.261
35,Антрацитовский вестник,Antratsyt,2024-11-07,elections_and_administration,2,23,0.087
35,Антрацитовский вестник,Antratsyt,2024-11-07,reconstruction_and_integration,35,23,1.522
35,Антрацитовский вестник,Antratsyt,2024-11-07,ukraine_as_enemy,0,23,0.0
35,Антрацитовский вестник,Antratsyt,2024-11-07,children_and_militarization,9,23,0.391
35,Антрацитовский вестник,Antratsyt,2024-11-07,leadership_and_loyalty,97,23,4.217
36,Антрацитовский вестник,Antratsyt,2024-11-15,recruitment_and_contract_service,1,23,0.043
36,Антрацитовский вестник,Antratsyt,2024-11-15,passportization_and_documents,22,23,0.957
36,Антрацитовский вестник,Antratsyt,2024-11-15,elections_and_administration,20,23,0.87
36,Антрацитовский вестник,Antratsyt,2024-11-15,reconstruction_and_integration,26,23,1.13
36,Антрацитовский вестник,Antratsyt,2024-11-15,ukraine_as_enemy,0,23,0.0
36,Антрацитовский вестник,Antratsyt,2024-11-15,children_and_militarization,14,23,0.609
36,Антрацитовский вестник,Antratsyt,2024-11-15,leadership_and_loyalty,101,23,4.391
37,Антрацитовский вестник,Antratsyt,2023-03-08,recruitment_and_contract_service,2,23,0.087
37,Антрацитовский вестник,Antratsyt,2023-03-08,passportization_and_documents,21,23,0.913
37,Антрацитовский вестник,Antratsyt,2023-03-08,elections_and_administration,2,23,0.087
37,Антрацитовский вестник,Antratsyt,2023-03-08,reconstruction_and_integration,14,23,0.609
37,Антрацитовский вестник,Antratsyt,2023-03-08,ukraine_as_enemy,2,23,0.087
37,Антрацитовский вестник,Antratsyt,2023-03-08,children_and_militarization,15,23,0.652
37,Антрацитовский вестник,Antratsyt,2023-03-08,leadership_and_loyalty,107,23,4.652
38,Антрацитовский вестник,Antratsyt,2024-11-21,recruitment_and_contract_service,3,23,0.13
38,Антрацитовский вестник,Antratsyt,2024-11-21,passportization_and_documents,32,23,1.391
38,Антрацитовский вестник,Antratsyt,2024-11-21,elections_and_administration,0,23,0.0
38,Антрацитовский вестник,Antratsyt,2024-11-21,reconstruction_and_integration,31,23,1.348
38,Антрацитовский вестник,Antratsyt,2024-11-21,ukraine_as_enemy,0,23,0.0
38,Антрацитовский вестник,Antratsyt,2024-11-21,children_and_militarization,12,23,0.522
38,Антрацитовский вестник,Antratsyt,2024-11-21,leadership_and_loyalty,85,23,3.696
39,Антрацитовский вестник,Antratsyt,2024-11-01,recruitment_and_contract_service,5,23,0.217
39,Антрацитовский вестник,Antratsyt,2024-11-01,passportization_and_documents,30,23,1.304
39,Антрацитовский вестник,Antratsyt,2024-11-01,elections_and_administration,0,23,0.0
39,Антрацитовский вестник,Antratsyt,2024-11-01,reconstruction_and_integration,47,23,2.043
39,Антрацитовский вестник,Antratsyt,2024-11-01,ukraine_as_enemy,1,23,0.043
39,Антрацитовский вестник,Antratsyt,2024-11-01,children_and_militarization,14,23,0.609
39,Антрацитовский вестник,Antratsyt,2024-11-01,leadership_and_loyalty,105,23,4.565
40,Антрацитовский вестник,Antratsyt,2025-02-01,recruitment_and_contract_service,3,23,0.13
40,Антрацитовский вестник,Antratsyt,2025-02-01,passportization_and_documents,27,23,1.174
40,Антрацитовский вестник,Antratsyt,2025-02-01,elections_and_administration,8,23,0.348
40,Антрацитовский вестник,Antratsyt,2025-02-01,reconstruction_and_integration,21,23,0.913
40,Антрацитовский вестник,Antratsyt,2025-02-01,ukraine_as_enemy,1,23,0.043
40,Антрацитовский вестник,Antratsyt,2025-02-01,children_and_militarization,8,23,0.348
40,Антрацитовский вестник,Antratsyt,2025-02-01,leadership_and_loyalty,117,23,5.087
41,Антрацитовский вестник,Antratsyt,2024-12-11,recruitment_and_contract_service,3,23,0.13
41,Антрацитовский вестник,Antratsyt,2024-12-11,passportization_and_documents,22,23,0.957
41,Антрацитовский вестник,Antratsyt,2024-12-11,elections_and_administration,5,23,0.217
41,Антрацитовский вестник,Antratsyt,2024-12-11,reconstruction_and_integration,23,23,1.0
41,Антрацитовский вестник,Antratsyt,2024-12-11,ukraine_as_enemy,3,23,0.13
41,Антрацитовский вестник,Antratsyt,2024-12-11,children_and_militarization,9,23,0.391
41,Антрацитовский вестник,Antratsyt,2024-12-11,leadership_and_loyalty,103,23,4.478
42,Антрацитовский вестник,Antratsyt,2025-01-01,recruitment_and_contract_service,3,23,0.13
42,Антрацитовский вестник,Antratsyt,2025-01-01,passportization_and_documents,37,23,1.609
42,Антрацитовский вестник,Antratsyt,2025-01-01,elections_and_administration,1,23,0.043
42,Антрацитовский вестник,Antratsyt,2025-01-01,reconstruction_and_integration,32,23,1.391
42,Антрацитовский вестник,Antratsyt,2025-01-01,ukraine_as_enemy,5,23,0.217
42,Антрацитовский вестник,Antratsyt,2025-01-01,children_and_militarization,8,23,0.348
42,Антрацитовский вестник,Antratsyt,2025-01-01,leadership_and_loyalty,164,23,7.13
43,Антрацитовский вестник,Antratsyt,2024-03-01,recruitment_and_contract_service,8,23,0.348
43,Антрацитовский вестник,Antratsyt,2024-03-01,passportization_and_documents,20,23,0.87
43,Антрацитовский вестник,Antratsyt,2024-03-01,elections_and_administration,4,23,0.174
43,Антрацитовский вестник,Antratsyt,2024-03-01,reconstruction_and_integration,37,23,1.609
43,Антрацитовский вестник,Antratsyt,2024-03-01,ukraine_as_enemy,12,23,0.522
43,Антрацитовский вестник,Antratsyt,2024-03-01,children_and_militarization,9,23,0.391
43,Антрацитовский вестник,Antratsyt,2024-03-01,leadership_and_loyalty,129,23,5.609
44,Антрацитовский вестник,Antratsyt,2025-03-11,recruitment_and_contract_service,5,23,0.217
44,Антрацитовский вестник,Antratsyt,2025-03-11,passportization_and_documents,15,23,0.652
44,Антрацитовский вестник,Antratsyt,2025-03-11,elections_and_administration,7,23,0.304
44,Антрацитовский вестник,Antratsyt,2025-03-11,reconstruction_and_integration,16,23,0.696
44,Антрацитовский вестник,Antratsyt,2025-03-11,ukraine_as_enemy,6,23,0.261
44,Антрацитовский вестник,Antratsyt,2025-03-11,children_and_militarization,11,23,0.478
44,Антрацитовский вестник,Antratsyt,2025-03-11,leadership_and_loyalty,135,23,5.87
45,Антрацитовский вестник,Antratsyt,2025-03-23,recruitment_and_contract_service,2,23,0.087
45,Антрацитовский вестник,Antratsyt,2025-03-23,passportization_and_documents,22,23,0.957
